MR ID,MR Date,Subject,ScanId,ScanType,SeriesDesc,Project,stat_mean,stat_snr,stat_stddev,AGAR_SFNR,PercentFluctuation,Drift,rdc,meanfwhmx,meanfwhmy,meanfwhmz,meanghost,meanbrightghost,driftfit,BIRN_HUMAN_MEAN,BIRN_HUMAN_SNR,BIRN_HUMAN_SFNR,BIRN_HUMAN_MEAN_MASKED_FWHMX,BIRN_HUMAN_MEAN_MASKED_FWHMY,BIRN_HUMAN_MEAN_MASKED_FWHMZ,XNAT_QCASSESSMENTDATA ID,Scanner,Subject Label
AGAR_ABCD07_64chBay2_20190126,2019-01-26,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,654.5,68.0,0.54,69.7,0.08,1.52,22.5,2.137,1.75,1.117,4.779,12.004,1.07,1302.4,141.2,120.8,2.269,1.97,1.659,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20190126,2019-01-26,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1080.3,425.0,0.19,419.2,0.02,0.3,22.4,2.855,2.418,2.937,3.61,6.904,0.22,1712.6,664.0,2.253764883E8,3.343,3.068,4.162,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20190220,2019-02-20,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,652.3,66.4,0.59,68.3,0.09,1.51,19.6,2.132,1.744,1.125,4.658,11.034,1.1,1230.8,131.8,115.1,2.268,1.981,1.664,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20190220,2019-02-20,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1070.1,395.5,0.22,410.5,0.02,0.31,20.9,2.828,2.405,2.956,3.522,6.422,0.24,1620.1,574.7,3.74608379E7,3.338,3.011,4.211,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20190225,2019-02-25,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1066.4,410.4,0.22,411.5,0.02,0.36,19.9,2.885,2.453,3.001,3.624,6.746,0.29,1707.8,628.8,7.60826537E7,3.597,3.273,4.635,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20190225,2019-02-25,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,641.3,66.7,0.54,67.7,0.08,1.59,21.4,2.139,1.752,1.141,4.737,11.337,0.97,1303.5,136.9,119.4,2.298,2.012,1.772,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20190305,2019-03-05,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,622.8,64.6,0.53,65.0,0.08,1.28,24.7,2.132,1.745,1.129,4.751,11.229,0.85,1205.4,128.8,111.8,2.344,2.128,1.877,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20190305,2019-03-05,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1030.3,390.2,0.2,396.5,0.02,0.24,20.2,2.787,2.359,2.851,3.557,6.457,0.21,1595.1,590.2,1.90105809E7,3.5,3.397,4.539,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20190312,2019-03-12,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,695.5,71.8,0.84,73.0,0.12,1.95,13.8,2.146,1.762,1.157,4.883,14.235,1.4,1310.0,139.2,119.9,2.499,2.244,2.052,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20190312,2019-03-12,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1106.2,435.1,0.25,423.4,0.02,0.47,16.8,2.928,2.527,2.998,3.338,6.326,0.43,1609.3,616.5,4.207001971E8,4.382,3.688,5.641,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20190320,2019-03-20,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1131.0,441.1,0.19,440.6,0.02,0.2,21.5,2.829,2.388,2.881,3.578,6.676,0.14,1730.2,663.0,2.186810116E8,3.525,3.223,4.414,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20190320,2019-03-20,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,686.2,73.7,0.72,72.4,0.1,1.2,16.2,2.232,1.874,1.453,4.752,11.108,0.89,1304.4,141.1,117.7,2.492,2.205,2.002,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20190404,2019-04-04,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1049.4,428.7,0.22,416.2,0.02,0.23,18.5,2.885,2.445,3.015,3.627,6.84,0.18,1658.5,622.3,1.9063349E7,3.308,2.98,4.203,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20190404,2019-04-04,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,632.5,69.2,0.51,68.6,0.08,1.34,22.3,2.133,1.745,1.121,4.712,11.18,1.0,1221.4,135.8,116.3,2.257,1.967,1.633,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20190410,2019-04-10,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,634.0,71.0,0.5,71.2,0.08,1.58,21.2,2.134,1.747,1.112,4.698,11.635,1.2,1208.9,138.2,118.9,2.292,1.991,1.651,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20190410,2019-04-10,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1039.9,414.4,0.19,428.2,0.02,0.35,20.0,2.835,2.397,2.948,3.505,6.539,0.3,1621.5,648.0,631.5,3.29,3.02,4.172,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20190420,2019-04-20,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1048.5,413.4,0.18,430.3,0.02,0.28,20.8,2.851,2.415,3.027,3.545,6.718,0.25,1667.6,623.5,7.56637241E7,3.684,3.311,5.001,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20190420,2019-04-20,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,636.5,71.6,0.5,71.5,0.08,1.32,24.5,2.135,1.748,1.125,4.628,11.261,0.99,1242.1,141.8,120.5,2.284,2.006,1.741,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20190422,2019-04-22,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1049.9,419.4,0.24,425.7,0.02,0.33,16.2,2.926,2.515,3.063,3.403,6.827,0.29,1589.8,600.0,2.442913569E8,4.097,4.381,6.093,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20190422,2019-04-22,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,652.7,73.8,0.52,72.8,0.08,1.37,22.8,2.147,1.763,1.118,4.603,11.162,0.92,1299.7,143.3,124.7,2.448,2.751,2.729,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20190501,2019-05-01,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,649.7,74.7,0.74,73.1,0.11,1.62,15.4,2.138,1.751,1.098,4.625,11.298,1.15,1299.6,147.3,125.6,2.321,1.993,1.765,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20190501,2019-05-01,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1076.5,447.1,0.19,441.7,0.02,0.28,21.1,2.857,2.431,2.937,3.514,6.826,0.22,1654.6,636.9,2.076168052E8,3.415,3.13,4.246,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20190508,2019-05-08,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,629.0,68.0,0.49,70.5,0.08,1.44,22.9,2.138,1.754,1.122,4.63,11.492,1.13,1321.1,148.4,126.4,2.313,2.037,1.825,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20190508,2019-05-08,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1046.0,410.9,0.2,430.1,0.02,0.23,20.4,2.863,2.427,2.956,3.584,7.196,0.18,1652.1,627.3,4.059498781E8,3.406,3.03,4.296,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20190516,2019-05-16,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1029.4,422.4,0.21,423.8,0.02,0.2,19.2,2.84,2.401,2.994,3.519,6.599,0.14,1591.0,601.5,1.150152551E8,3.578,3.105,4.741,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20190516,2019-05-16,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,622.8,69.7,0.47,69.8,0.08,1.18,23.1,2.133,1.75,1.108,4.655,11.149,0.86,1196.1,134.1,117.4,2.261,1.975,1.602,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20190526,2019-05-26,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1059.8,417.4,0.28,424.5,0.03,0.37,14.0,3.007,2.595,3.195,3.38,6.316,0.28,1607.6,596.7,2.224574099E8,4.225,4.05,5.167,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20190526,2019-05-26,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,664.2,72.3,1.04,67.6,0.16,2.77,12.0,2.444,2.07,1.461,4.76,12.969,0.99,1290.1,135.2,119.2,2.548,2.476,2.092,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20190605,2019-06-05,HCPIntradb_S04439,6,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1108.6,452.0,0.2,454.6,0.02,0.29,19.7,2.852,2.412,2.895,3.413,6.504,0.25,1645.5,641.2,1.107508991E8,3.331,3.005,4.188,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20190605,2019-06-05,HCPIntradb_S04439,4,fMRI,ABCD_QA_fMRI,Prisma_QC,678.1,78.6,0.53,75.9,0.08,1.61,19.6,2.137,1.751,1.101,4.565,11.144,1.23,1249.9,143.7,122.3,2.295,2.034,1.713,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20190615,2019-06-15,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1067.0,450.5,0.21,436.6,0.02,0.3,17.3,2.878,2.459,3.101,3.432,6.739,0.27,1632.4,661.8,3.717650944E8,3.528,3.117,4.486,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20190615,2019-06-15,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,658.7,71.8,0.44,73.3,0.07,1.37,25.4,2.142,1.761,1.114,4.596,11.362,1.12,1297.8,146.8,125.8,2.332,2.033,1.863,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20190621,2019-06-21,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,674.4,74.0,0.5,74.9,0.07,1.72,22.3,2.142,1.756,1.142,4.652,11.521,1.34,1212.0,135.7,117.6,2.329,2.276,1.92,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20190621,2019-06-21,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1070.9,438.0,0.2,435.0,0.02,0.48,19.3,2.903,2.48,3.039,3.344,6.208,0.44,1575.4,579.9,608.6,3.775,3.759,5.208,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20190624,2019-06-24,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,668.2,71.8,1.02,73.1,0.15,3.07,11.6,2.41,2.027,1.417,4.648,11.349,1.2,1251.1,114.2,115.5,2.402,2.114,1.743,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20190624,2019-06-24,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1081.0,428.7,0.25,438.6,0.02,0.29,14.8,2.892,2.471,3.0,3.449,6.545,0.26,1590.8,602.8,1.119540138E8,3.316,2.98,4.054,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20190705,2019-07-05,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1062.6,440.2,0.21,434.8,0.02,0.44,16.9,2.876,2.436,3.055,3.547,6.909,0.38,1638.8,646.6,1.867925663E8,3.483,3.114,4.538,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20190705,2019-07-05,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,651.1,70.3,0.49,72.0,0.08,1.65,23.2,2.141,1.757,1.112,4.622,11.404,1.26,1294.3,148.8,124.9,2.311,2.019,1.761,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20190712,2019-07-12,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,648.6,71.9,0.51,71.4,0.08,1.64,22.3,2.218,1.838,1.252,4.578,10.808,1.07,1338.3,147.7,125.8,2.357,2.101,1.697,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20190712,2019-07-12,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1067.7,446.0,0.2,436.3,0.02,0.36,19.7,2.886,2.434,3.033,3.564,6.773,0.29,1698.4,641.4,2.629391426E8,4.068,3.425,5.507,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20190725,2019-07-25,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1063.4,446.4,0.18,432.9,0.02,0.42,21.2,2.885,2.448,3.017,4.071,9.387,0.39,1665.9,645.5,4.120632446E8,4.118,3.841,5.061,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20190725,2019-07-25,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,662.5,75.2,0.5,73.0,0.08,1.82,24.4,2.146,1.762,1.125,6.036,16.673,1.36,1346.8,148.4,126.3,2.47,2.248,2.043,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20190730,2019-07-30,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1091.8,441.4,0.19,443.8,0.02,0.32,19.3,2.995,2.522,3.152,3.488,6.718,0.26,1746.9,672.8,3.490218837E8,3.623,3.093,4.418,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20190730,2019-07-30,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,671.2,72.7,0.45,75.1,0.07,1.4,24.3,2.14,1.755,1.123,4.538,10.915,1.11,1323.0,148.0,125.6,2.437,2.055,1.981,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20190809,2019-08-09,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,655.8,73.9,0.47,73.2,0.07,1.83,22.6,2.141,1.755,1.13,4.6,11.237,1.43,1292.3,143.7,122.6,2.285,2.03,1.713,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20190809,2019-08-09,HCPIntradb_S04439,9,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1064.9,433.2,0.2,432.6,0.02,0.42,18.3,2.984,2.519,3.133,3.528,6.793,0.4,1728.9,660.5,4.480576553E8,3.541,3.082,4.281,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20190816,2019-08-16,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,646.1,72.0,0.45,72.5,0.07,1.53,24.8,2.136,1.752,1.137,4.484,10.673,1.18,1248.2,139.5,121.1,2.264,1.994,1.609,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20190816,2019-08-16,HCPIntradb_S04439,9,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1055.8,435.8,0.19,435.6,0.02,0.4,20.4,2.852,2.414,2.913,3.471,6.585,0.35,1637.0,653.4,9.3193907E7,3.458,3.092,4.311,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20190821,2019-08-21,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,688.9,78.1,0.73,77.1,0.11,1.56,15.4,2.137,1.752,1.109,4.49,10.94,1.06,1292.1,146.0,125.6,2.311,2.009,1.75,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20190821,2019-08-21,HCPIntradb_S04439,9,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1125.7,460.1,0.21,462.0,0.02,0.34,19.0,2.826,2.392,2.919,3.44,6.557,0.3,1674.4,681.3,2.393165633E8,3.317,3.037,4.115,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20190827,2019-08-27,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1073.9,444.4,0.24,435.5,0.02,0.44,17.5,2.991,2.58,3.132,3.328,6.169,0.37,1627.7,609.0,619.7,4.199,4.036,5.359,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20190827,2019-08-27,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,673.3,73.1,0.53,75.0,0.08,1.63,21.3,2.144,1.758,1.136,4.49,11.015,1.17,1253.7,139.2,120.7,2.419,2.277,1.948,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20190908,2019-09-08,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,674.0,75.5,0.51,75.3,0.08,1.57,20.8,2.133,1.748,1.121,4.566,11.312,1.11,1197.8,134.2,117.6,2.245,1.977,1.556,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20190908,2019-09-08,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1091.5,439.9,0.2,447.0,0.02,0.38,18.4,2.832,2.402,2.91,3.353,6.094,0.33,1612.6,606.3,5.48161165E7,3.227,2.888,3.941,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20190910,2019-09-10,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,661.5,70.4,0.5,73.5,0.08,1.46,22.6,2.136,1.75,1.107,4.507,11.181,1.01,1219.1,135.5,119.5,2.242,1.966,1.674,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20190910,2019-09-10,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1084.0,438.9,0.21,442.9,0.02,0.31,17.4,2.862,2.432,3.069,3.401,6.312,0.25,1634.4,649.5,1.650616752E8,3.316,2.959,4.195,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20190917,2019-09-17,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1040.1,412.0,0.2,423.8,0.02,0.3,21.3,2.845,2.411,2.905,3.449,6.284,0.21,1605.0,616.4,622.1,3.436,3.055,4.402,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20190917,2019-09-17,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,629.1,67.7,0.51,70.2,0.08,1.28,21.5,2.133,1.747,1.112,4.565,11.112,0.95,1203.1,134.2,117.7,2.265,2.033,1.642,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20190925,2019-09-25,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,670.0,70.1,0.52,75.0,0.08,1.47,20.4,2.137,1.752,1.08,4.541,10.934,1.18,1297.1,144.5,124.3,2.298,2.035,1.708,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20190925,2019-09-25,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1095.0,456.6,0.2,448.2,0.02,0.37,18.4,2.896,2.453,3.016,3.489,6.651,0.32,1722.3,696.3,2.222176146E8,3.989,3.424,5.374,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20191001,2019-10-01,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,642.7,72.3,0.39,71.7,0.06,1.36,28.9,2.141,1.755,1.118,4.591,11.161,0.97,1260.3,142.3,122.4,2.341,2.031,1.924,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20191001,2019-10-01,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1058.1,434.8,0.2,434.1,0.02,0.26,18.7,2.852,2.435,2.985,3.49,6.518,0.22,1658.3,681.4,1.87307684E7,3.279,2.966,4.146,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20191006,2019-10-06,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1093.3,444.0,0.2,443.2,0.02,0.36,18.1,2.938,2.511,3.05,3.384,6.72,0.29,1632.4,660.0,3.522238871E8,3.763,3.462,4.759,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20191006,2019-10-06,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,679.7,78.2,0.48,75.6,0.07,1.38,22.5,2.14,1.752,1.102,4.537,11.081,1.06,1333.0,150.0,127.4,2.388,2.185,2.048,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20191019,2019-10-19,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1059.6,449.1,0.17,435.8,0.02,0.36,24.4,2.895,2.47,2.953,3.483,6.507,0.3,1620.2,671.4,7.54559785E7,3.512,3.14,4.467,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20191019,2019-10-19,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,650.0,73.6,0.48,73.1,0.07,1.52,23.0,2.132,1.75,1.094,4.504,10.796,1.14,1252.1,141.1,122.0,2.282,1.986,1.633,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20191026,2019-10-26,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1014.6,424.7,0.19,414.5,0.02,0.37,19.2,2.803,2.389,2.854,3.586,6.693,0.33,1612.6,617.5,5.78956363E7,3.555,3.244,4.55,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20191026,2019-10-26,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,615.5,64.8,0.38,68.3,0.06,1.46,28.4,2.131,1.747,1.1,4.658,11.271,1.13,1242.9,139.3,121.8,2.306,2.007,1.675,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20191029,2019-10-29,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1068.5,431.7,0.2,433.3,0.02,0.35,20.3,2.967,2.53,3.104,3.555,6.84,0.3,1755.8,706.4,4.73938817E8,3.799,3.537,4.72,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20191029,2019-10-29,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,647.5,73.3,0.48,72.8,0.07,1.4,21.0,2.146,1.76,1.134,4.608,10.844,1.06,1351.4,150.6,125.8,2.477,2.303,2.126,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20191105,2019-11-05,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,981.2,402.7,0.19,400.4,0.02,0.29,20.4,2.872,2.419,2.979,3.648,6.871,0.23,1673.9,671.3,2.01242797E7,3.63,3.193,4.807,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20191105,2019-11-05,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,584.5,66.8,0.46,65.6,0.08,1.35,24.4,2.137,1.75,1.13,4.672,11.129,1.03,1244.8,140.5,118.9,2.265,1.991,1.677,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20191110,2019-11-10,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1031.1,430.8,0.22,422.0,0.02,0.37,18.5,2.851,2.426,2.929,3.489,6.65,0.3,1633.1,642.4,1.347860908E8,3.491,3.299,4.472,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20191110,2019-11-10,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,622.4,68.0,0.58,69.6,0.09,1.41,18.2,2.136,1.748,1.134,4.569,11.108,1.08,1279.8,148.2,123.6,2.361,2.035,1.912,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20191120,2019-11-20,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1041.4,411.9,0.2,419.0,0.02,0.36,18.8,2.95,2.525,3.038,3.336,6.303,0.3,1594.2,595.1,5.6841814E7,4.046,3.797,5.317,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20191120,2019-11-20,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,646.4,70.0,0.49,71.8,0.08,1.35,23.9,2.138,1.749,1.125,4.45,10.552,1.05,1270.0,145.3,122.1,2.44,2.273,2.138,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20191125,2019-11-25,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,648.0,71.8,0.49,72.8,0.07,1.59,23.7,2.132,1.745,1.119,4.663,11.328,1.04,1202.5,134.4,117.9,2.257,1.996,1.62,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20191125,2019-11-25,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1080.0,432.3,0.24,440.3,0.02,0.34,15.7,2.845,2.425,2.949,3.497,6.332,0.28,1614.0,617.0,625.9,3.315,2.971,4.109,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20191204,2019-12-04,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,638.4,72.0,0.47,70.6,0.07,1.36,22.6,2.132,1.745,1.125,4.626,11.086,1.09,1208.6,138.7,117.9,2.26,1.986,1.719,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20191204,2019-12-04,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1043.4,431.0,0.21,426.1,0.02,0.41,19.6,2.864,2.436,3.011,3.514,6.504,0.34,1615.1,644.3,1.90106069E7,3.324,2.989,4.096,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_64chBay2_20191209,2019-12-09,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1067.7,433.0,0.2,430.7,0.02,0.36,18.8,2.992,2.563,3.007,3.624,7.062,0.32,1789.3,651.7,1.0398158529E9,3.991,4.429,5.834,,AWP166038,AGAR_ABCD07
